date,20316875,20191440,20191442,20363824,20376057,20386898,20379358,103048,20160300
2016-07-15,1.0,4.0,2.0,1.0,5.0,2.0,3.0,10.0,2.0
2016-07-16,,5.0,3.0,1.0,4.0,3.0,1.0,11.0,3.0
2016-07-17,1.0,3.0,,,2.0,,5.0,15.0,1.0
2016-07-18,1.0,1.0,1.0,,4.0,1.0,,15.0,3.0
2016-07-19,1.0,1.0,,,,1.0,1.0,9.0,
2016-07-20,3.0,2.0,1.0,1.0,2.0,3.0,1.0,16.0,1.0
2016-07-21,,,,,,,,,
2016-07-22,3.0,2.0,1.0,1.0,3.0,3.0,1.0,19.0,2.0
2016-07-23,3.0,3.0,3.0,1.0,,1.0,1.0,14.0,3.0
2016-07-24,3.0,2.0,1.0,,,1.0,,6.0,
2016-07-25,3.0,4.0,,3.0,1.0,1.0,6.0,7.0,4.0
2016-07-26,,3.0,,2.0,,1.0,1.0,9.0,3.0
2016-07-27,,1.0,1.0,1.0,2.0,5.0,2.0,15.0,4.0
2016-07-28,3.0,1.0,,1.0,,6.0,3.0,11.0,2.0
2016-07-29,,4.0,,,2.0,3.0,1.0,12.0,1.0
2016-07-30,,5.0,1.0,1.0,1.0,3.0,3.0,14.0,2.0
2016-07-31,2.0,5.0,1.0,1.0,2.0,,3.0,9.0,2.0
2016-08-01,3.0,2.0,3.0,1.0,3.0,,2.0,12.0,
2016-08-02,3.0,3.0,,,2.0,3.0,1.0,11.0,3.0
2016-08-03,3.0,2.0,2.0,2.0,1.0,2.0,2.0,13.0,1.0
2016-08-04,2.0,3.0,,,1.0,3.0,,12.0,3.0
2016-08-05,1.0,2.0,2.0,5.0,2.0,2.0,,20.0,1.0
2016-08-06,6.0,4.0,5.0,,1.0,8.0,5.0,18.0,3.0
2016-08-07,1.0,1.0,3.0,3.0,2.0,,4.0,10.0,
2016-08-08,4.0,5.0,2.0,1.0,1.0,2.0,3.0,10.0,3.0
2016-08-09,3.0,1.0,2.0,3.0,1.0,3.0,3.0,18.0,
2016-08-10,,,1.0,,,1.0,4.0,14.0,1.0
2016-08-11,1.0,,,,,2.0,1.0,8.0,1.0
2016-08-12,4.0,3.0,4.0,3.0,4.0,3.0,2.0,21.0,3.0
2016-08-13,5.0,,1.0,4.0,3.0,4.0,2.0,16.0,1.0
2016-08-14,2.0,2.0,1.0,,4.0,,,6.0,
2016-08-15,,,,,,,,,
2016-08-16,2.0,4.0,1.0,,1.0,4.0,,14.0,2.0
2016-08-17,1.0,1.0,3.0,1.0,1.0,,,14.0,1.0
2016-08-18,1.0,2.0,2.0,1.0,,3.0,,9.0,1.0
2016-08-19,2.0,7.0,2.0,4.0,2.0,7.0,2.0,13.0,3.0
2016-08-20,2.0,5.0,1.0,1.0,6.0,3.0,2.0,13.0,2.0
2016-08-21,,,,,3.0,,,6.0,4.0
2016-08-22,5.0,4.0,2.0,,,2.0,,18.0,1.0
2016-08-23,1.0,1.0,,2.0,,2.0,1.0,17.0,1.0
2016-08-24,1.0,2.0,1.0,,,1.0,3.0,17.0,1.0
2016-08-25,1.0,1.0,2.0,4.0,4.0,5.0,,12.0,1.0
2016-08-26,2.0,1.0,1.0,1.0,1.0,7.0,3.0,10.0,2.0
2016-08-27,1.0,3.0,4.0,1.0,6.0,7.0,4.0,15.0,3.0
2016-08-28,2.0,7.0,1.0,3.0,3.0,2.0,,6.0,1.0
2016-08-29,1.0,5.0,1.0,1.0,6.0,3.0,1.0,10.0,1.0
2016-08-30,3.0,5.0,2.0,,2.0,2.0,2.0,23.0,5.0
2016-08-31,4.0,1.0,2.0,3.0,,4.0,1.0,24.0,5.0
2016-09-01,5.0,2.0,2.0,,,1.0,2.0,13.0,1.0
2016-09-02,4.0,1.0,,1.0,2.0,8.0,,8.0,2.0
2016-09-03,4.0,1.0,2.0,3.0,4.0,8.0,3.0,22.0,7.0
2016-09-04,1.0,3.0,2.0,,1.0,3.0,4.0,15.0,2.0
2016-09-05,2.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0
2016-09-06,,,,5.0,,,,7.0,2.0
2016-09-07,,1.0,1.0,2.0,2.0,1.0,2.0,7.0,4.0
2016-09-08,1.0,,,1.0,2.0,2.0,2.0,9.0,3.0
2016-09-09,,1.0,,,3.0,4.0,5.0,15.0,2.0
2016-09-10,5.0,6.0,,6.0,5.0,4.0,1.0,28.0,3.0
2016-09-11,3.0,2.0,1.0,,2.0,2.0,2.0,6.0,2.0
2016-09-12,,1.0,,,,1.0,2.0,3.0,
2016-09-13,1.0,1.0,,2.0,,1.0,1.0,8.0,2.0
2016-09-14,1.0,,1.0,1.0,3.0,1.0,2.0,10.0,3.0
2016-09-15,,3.0,2.0,,4.0,1.0,1.0,7.0,1.0
2016-09-16,1.0,2.0,,4.0,3.0,5.0,2.0,10.0,
2016-09-17,3.0,6.0,3.0,2.0,4.0,9.0,4.0,21.0,2.0
2016-09-18,1.0,1.0,2.0,3.0,3.0,4.0,3.0,8.0,1.0
2016-09-19,1.0,1.0,1.0,1.0,2.0,,1.0,,
2016-09-20,1.0,1.0,1.0,,,2.0,,6.0,
2016-09-21,1.0,1.0,,3.0,1.0,5.0,5.0,18.0,3.0
2016-09-22,2.0,,1.0,1.0,,1.0,,4.0,2.0
2016-09-23,5.0,5.0,,1.0,1.0,7.0,2.0,12.0,1.0
2016-09-24,6.0,5.0,4.0,3.0,7.0,8.0,3.0,27.0,1.0
2016-09-25,1.0,5.0,2.0,2.0,3.0,2.0,4.0,11.0,1.0
2016-09-26,,2.0,,2.0,,1.0,7.0,7.0,4.0
2016-09-27,2.0,1.0,,2.0,6.0,2.0,,8.0,1.0
2016-09-28,7.0,1.0,,4.0,4.0,2.0,7.0,12.0,1.0
2016-09-29,4.0,2.0,1.0,2.0,1.0,2.0,1.0,5.0,
2016-09-30,2.0,4.0,3.0,5.0,2.0,3.0,4.0,8.0,
2016-10-01,1.0,4.0,2.0,6.0,,5.0,2.0,15.0,6.0
2016-10-02,,3.0,,2.0,2.0,2.0,,14.0,2.0
2016-10-03,3.0,4.0,,3.0,,1.0,5.0,7.0,1.0
2016-10-04,1.0,1.0,1.0,,2.0,,8.0,5.0,4.0
2016-10-05,4.0,6.0,1.0,1.0,,1.0,3.0,9.0,4.0
2016-10-06,2.0,1.0,,,3.0,,1.0,3.0,1.0
2016-10-07,4.0,4.0,5.0,4.0,,3.0,,16.0,3.0
2016-10-08,3.0,5.0,7.0,5.0,10.0,8.0,3.0,31.0,6.0
2016-10-09,2.0,2.0,,1.0,2.0,4.0,3.0,5.0,3.0
2016-10-10,,,,,,5.0,,8.0,2.0
2016-10-11,,,1.0,,1.0,1.0,1.0,2.0,2.0
2016-10-12,2.0,3.0,1.0,,1.0,3.0,1.0,15.0,
2016-10-13,,4.0,2.0,1.0,,4.0,4.0,7.0,2.0
2016-10-14,5.0,5.0,3.0,3.0,2.0,1.0,3.0,8.0,2.0
2016-10-15,4.0,8.0,5.0,4.0,9.0,4.0,4.0,26.0,5.0
2016-10-16,2.0,2.0,,,4.0,2.0,2.0,10.0,1.0
2016-10-17,1.0,,,,,1.0,,5.0,3.0
2016-10-18,1.0,,1.0,,,1.0,,5.0,3.0
2016-10-19,5.0,,1.0,1.0,2.0,1.0,1.0,16.0,2.0
2016-10-20,,1.0,2.0,,2.0,1.0,1.0,9.0,
2016-10-21,1.0,2.0,2.0,,,3.0,5.0,6.0,2.0
2016-10-22,12.0,3.0,1.0,2.0,1.0,1.0,,36.0,7.0
2016-10-23,2.0,5.0,2.0,3.0,,,,23.0,3.0
2016-10-24,2.0,4.0,,1.0,2.0,,,9.0,1.0
2016-10-25,3.0,3.0,2.0,1.0,,2.0,,10.0,
2016-10-26,2.0,9.0,5.0,2.0,1.0,1.0,,21.0,17.0
2016-10-27,2.0,4.0,2.0,1.0,,2.0,,9.0,3.0
2016-10-28,2.0,7.0,7.0,2.0,1.0,2.0,5.0,11.0,7.0
2016-10-29,4.0,10.0,8.0,3.0,3.0,5.0,5.0,23.0,13.0
2016-10-30,1.0,5.0,2.0,2.0,1.0,2.0,1.0,11.0,9.0
2016-10-31,,2.0,4.0,3.0,1.0,5.0,1.0,12.0,6.0
2016-11-01,,,,,,,,,
2016-11-02,2.0,4.0,2.0,1.0,2.0,5.0,1.0,12.0,5.0
2016-11-03,2.0,3.0,6.0,,1.0,3.0,,13.0,
2016-11-04,5.0,9.0,4.0,1.0,1.0,2.0,5.0,6.0,7.0
2016-11-05,,14.0,10.0,10.0,,3.0,1.0,31.0,10.0
2016-11-06,,7.0,3.0,,1.0,,2.0,13.0,7.0
2016-11-07,4.0,3.0,2.0,,3.0,4.0,1.0,5.0,2.0
2016-11-08,1.0,6.0,4.0,1.0,,3.0,2.0,9.0,4.0
2016-11-09,,2.0,5.0,3.0,5.0,1.0,8.0,21.0,7.0
2016-11-10,1.0,8.0,7.0,1.0,,2.0,,8.0,2.0
2016-11-11,3.0,5.0,2.0,,1.0,,,23.0,7.0
2016-11-12,10.0,13.0,1.0,4.0,5.0,5.0,4.0,18.0,4.0
2016-11-13,4.0,3.0,3.0,,1.0,,1.0,12.0,5.0
2016-11-14,,6.0,6.0,,1.0,,,8.0,2.0
2016-11-15,1.0,3.0,2.0,,,1.0,1.0,7.0,9.0
2016-11-16,1.0,4.0,3.0,2.0,1.0,3.0,5.0,10.0,6.0
2016-11-17,1.0,3.0,6.0,2.0,,1.0,1.0,12.0,4.0
2016-11-18,1.0,6.0,5.0,2.0,,5.0,,10.0,9.0
2016-11-19,4.0,18.0,7.0,2.0,2.0,,1.0,25.0,9.0
2016-11-20,3.0,5.0,3.0,2.0,1.0,1.0,1.0,16.0,5.0
2016-11-21,1.0,9.0,1.0,4.0,2.0,,1.0,20.0,4.0
2016-11-22,2.0,12.0,9.0,2.0,3.0,1.0,3.0,12.0,6.0
2016-11-23,1.0,7.0,7.0,2.0,2.0,1.0,1.0,26.0,8.0
2016-11-24,1.0,8.0,6.0,1.0,1.0,,3.0,12.0,7.0
2016-11-25,3.0,14.0,3.0,4.0,,2.0,2.0,10.0,7.0
2016-11-26,1.0,18.0,9.0,5.0,2.0,2.0,9.0,28.0,8.0
2016-11-27,3.0,5.0,1.0,,4.0,1.0,1.0,15.0,6.0
2016-11-28,1.0,12.0,3.0,4.0,,4.0,1.0,10.0,4.0
2016-11-29,4.0,23.0,9.0,4.0,1.0,2.0,3.0,9.0,14.0
2016-11-30,2.0,15.0,5.0,3.0,2.0,,3.0,10.0,17.0
2016-12-01,2.0,18.0,7.0,,5.0,1.0,3.0,25.0,17.0
2016-12-02,1.0,22.0,15.0,2.0,1.0,4.0,8.0,19.0,32.0
2016-12-03,2.0,13.0,9.0,1.0,7.0,1.0,5.0,29.0,39.0
2016-12-04,7.0,16.0,11.0,4.0,3.0,1.0,,24.0,21.0
2016-12-05,4.0,15.0,15.0,,4.0,1.0,2.0,23.0,27.0
2016-12-06,1.0,7.0,3.0,,4.0,2.0,1.0,11.0,9.0
2016-12-07,2.0,9.0,2.0,1.0,,2.0,,10.0,7.0
2016-12-08,5.0,6.0,3.0,1.0,3.0,,2.0,9.0,6.0
2016-12-09,,4.0,2.0,3.0,2.0,,1.0,11.0,6.0
2016-12-10,2.0,12.0,7.0,2.0,2.0,,3.0,15.0,11.0
2016-12-11,,4.0,,,3.0,1.0,1.0,7.0,5.0
2016-12-12,1.0,4.0,4.0,2.0,,,,8.0,
2016-12-13,1.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,3.0
2016-12-14,3.0,4.0,2.0,1.0,1.0,2.0,1.0,12.0,7.0
2016-12-15,1.0,4.0,3.0,1.0,3.0,,4.0,14.0,3.0
2016-12-16,4.0,7.0,1.0,4.0,2.0,,3.0,13.0,6.0
2016-12-17,4.0,9.0,8.0,,7.0,2.0,,62.0,9.0
2016-12-18,,3.0,3.0,,,,,14.0,4.0
2016-12-19,1.0,6.0,6.0,3.0,,1.0,1.0,14.0,6.0
2016-12-20,,6.0,1.0,,1.0,3.0,1.0,18.0,11.0
2016-12-21,,10.0,3.0,2.0,1.0,1.0,3.0,19.0,9.0
2016-12-22,2.0,10.0,2.0,,1.0,1.0,1.0,23.0,4.0
2016-12-23,3.0,15.0,6.0,3.0,2.0,,1.0,12.0,11.0
2016-12-24,7.0,17.0,17.0,,,1.0,,18.0,13.0
2016-12-25,,,,,,,,,
2016-12-26,2.0,11.0,4.0,1.0,1.0,1.0,5.0,21.0,5.0
2016-12-27,2.0,9.0,2.0,,1.0,,4.0,16.0,3.0
2016-12-28,2.0,4.0,4.0,3.0,2.0,,1.0,8.0,6.0
2016-12-29,3.0,5.0,11.0,1.0,,4.0,,15.0,3.0
2016-12-30,4.0,6.0,4.0,1.0,,1.0,,18.0,8.0
2016-12-31,4.0,8.0,5.0,,4.0,2.0,,11.0,4.0
